,LamS,LamS1H,LamS2H,LamSP,LamSPH,MDF,MS12,MS22,NSD,NSI,Omega,PSD,PSI,S,T,U,XU11,XU12,XU21,XU22,XV11,XV12,XV21,XV22,YRA11,YRA12,YRA13,YRA21,YRA22,YRA23,YRB11,YRB12,YRB13,YRB21,YRB22,YRB23,YRC,YRD,mCha,mChi1,mChi2,mS1,mS2,mh1,mh2,mn1,mn2,mn3,mueg,mv1,mv2,mv3,vS,vevSM
630,0.0001,0.0,0.0,0.1,0.0,393.0513805043132,8000000.0,7000000.0,2.746e-05,1.7899999999999998e-05,0.242,3.591e-05,4.529e-07,0.00277327761,-0.00410004164,0.000593712175,0.28180208,-0.959472557,0.959472557,0.28180208,0.140912616,-0.990022037,0.990022037,0.140912616,0.0,0.00024535719386667014,0.11273650987205433,0.0,0.02560945561891135,0.030286754552504857,-6.135676540864502e-10,-1.4495302541656017e-08,-1.878888873076453e-08,-9.38650197785944e-09,-7.2499248046801776e-09,9.921018661495567e-09,0.1,0.5,393.05138,196.54183600000002,405.566084,2645.75131,2828.42712,124.861947,906.947842,,,,0.0,4.0316561299999994e-19,8.42076104e-12,5.0623885799999996e-11,2868.0208987206,244.874425
631,0.0001,0.0,0.0,0.1,0.0,412.7051836989368,8000000.0,7000000.0,8.473e-06,2.014e-06,123.0,1.108e-05,4.6349999999999995e-08,0.20924873600000002,0.0544290426,0.00120272534,0.205317103,-0.978695503,0.978695503,0.205317103,0.0016667758800000005,-0.999998611,0.999998611,0.0016667758800000005,0.0,0.08050835654983762,0.2380258969823605,0.0,0.8726810095122632,0.00010323771381445596,-7.847398826447381e-08,-4.159175517762086e-07,-3.543699856102767e-07,-8.176835403511385e-09,2.3603652518712792e-08,4.58120090840578e-08,0.1,0.5,412.70518,3.35036405,421.688467,2645.75131,2828.42712,15.3094223,124.85918600000001,,,,0.0,3.4153332700000004e-19,8.94129062e-12,4.95146922e-11,48.41264386928174,244.869011
632,0.0001,0.0,0.0,0.1,0.0,277.10894485865583,8000000.0,7000000.0,0.00018730000000000005,0.00164,0.0217,0.0002449,3.884e-05,0.00420940326,-0.00474073963,0.00115209321,0.7418384029999999,-0.670578693,0.670578693,0.7418384029999999,0.628414032,-0.777879042,0.777879042,0.628414032,0.0,0.005183686307618664,0.02663707569066516,0.0,0.0001262809258506435,0.0017815052351599137,1.7424929972659437e-08,6.7938839731301145e-09,-2.9563642851938288e-08,-1.9024023135494022e-07,1.2919669640367965e-07,6.162732359562954e-07,0.1,0.5,277.10894,234.74,321.449576,2645.75131,2828.42712,124.861947,1217.7676099999999,,,,0.0,5.895923510000001e-20,2.05310671e-12,1.18092326e-11,3850.919294517928,244.874425
633,0.0001,0.0,0.0,0.1,0.0,137.5888155895512,8000000.0,7000000.0,9.644e-07,0.007245999999999998,0.00202,1.2609999999999999e-06,0.0001663,0.0029983097999999996,-0.00116462924,0.00455296211,0.999841975,-0.0177771129,0.0177771129,0.999841975,0.9942332209999999,-0.107239461,0.107239461,0.9942332209999999,0.0,0.07923168563186933,0.0244701190226124,0.0,0.3003302453281528,0.007394611633592959,-1.5850389639042275e-08,-7.967536010763184e-08,-7.174981881289448e-08,3.0470240738039123e-09,1.8585630786113093e-08,1.8183935791945026e-08,0.1,0.5,137.58882,136.816996,829.99703,2645.75131,2828.42712,124.861947,3691.0373600000003,,,,0.0,9.65199866e-20,8.81090898e-12,4.91674047e-11,11672.084787156333,244.874425
634,0.0001,0.0,0.0,0.1,0.0,253.28231146221515,8000000.0,7000000.0,7.874e-05,1.914e-05,0.371,0.000103,4.47e-07,0.0347858606,0.004719184600000001,0.0019352958899999998,0.32522507100000003,-0.9456366390000001,0.9456366390000001,0.32522507100000003,0.0254551269,-0.999675966,0.999675966,0.0254551269,0.0,0.00015128763016801917,0.0003386376833503678,0.0,0.4178277415431103,0.7407302737102964,1.8408985591020907e-05,-0.0002259567955234381,-0.0003661874247106623,-1.2671469983468254e-08,6.81778194372911e-08,1.2613319799011858e-07,0.1,0.5,253.28231,19.82422,267.75637400000005,2645.75131,2828.42712,93.722975,124.86121200000001,,,,0.0,1.32973853e-19,8.79276016e-12,4.9799739700000007e-11,296.37806940298526,244.87298399999997
635,0.0001,0.0,0.0,0.1,0.0,503.45433375780266,8000000.0,7000000.0,1.218e-05,9.639e-06,0.42100000000000004,1.593e-05,2.496e-07,0.0016804773000000002,-0.00240728745,0.000338661246,0.23715739,-0.9714712409999999,0.9714712409999999,0.23715739,0.128936011,-0.9916529159999999,0.9916529159999999,0.128936011,0.0,0.00036545533924480753,0.4129581980554281,0.0,0.0003789533466194536,0.0073086336751614625,7.1710639304851085e-09,4.589724420423457e-09,-1.1769868492287674e-08,-4.000230149978703e-07,-3.7948357109100685e-07,4.575760771016999e-07,0.1,0.5,503.45432999999997,273.71440099999995,513.913262,2645.75131,2828.42712,124.861947,1249.51763,,,,0.0,2.18586478e-19,8.63970555e-12,4.92821505e-11,3951.321707720903,244.874425
636,0.0001,0.0,0.0,0.1,0.0,117.56371043021507,8000000.0,7000000.0,0.0009834,0.001341,0.00246,0.001286,3.16e-05,0.018924461200000003,-0.025018967000000003,0.0108497901,0.781221077,-0.624254458,0.624254458,0.781221077,0.501167506,-0.8653502940000001,0.8653502940000001,0.501167506,0.0,0.052515760884466425,0.7733770748799877,0.0,0.00037549480642614237,0.001141584106753415,-1.2742907123267338e-09,3.2916312705471645e-09,9.60527018924099e-09,1.4146642106257445e-06,9.264705405974329e-07,-2.7242569478127172e-06,0.1,0.5,117.56371000000001,75.4192546,162.96846499999995,2645.75131,2828.42712,124.861947,467.54942400000004,,,,0.0,9.621409399999999e-20,4.46081659e-12,2.45957566e-11,1478.5211304941765,244.874425
637,0.0001,0.0,0.0,0.1,0.0,179.55975004943184,8000000.0,7000000.0,0.00019350000000000001,4.612e-05,3.58,0.0002531,1.063e-06,0.181746343,0.030013726400000006,0.004587790620000001,0.434546035,-0.900649623,0.900649623,0.434546035,0.0114110328,-0.9999348920000001,0.9999348920000001,0.0114110328,0.0,0.08585568362648922,0.025671307198456773,0.0,0.0940428555746027,0.6497059655973046,-1.2524286602440852e-07,1.4358280680843892e-08,3.832252058517147e-07,-2.4593065036109837e-08,-1.4330917774372866e-07,-1.5607367570176662e-07,0.1,0.5,179.55975,4.71517867,199.353949,2645.75131,2828.42712,23.4114872,124.85933,,,,0.0,1.80394931e-19,8.69129066e-12,5.06591305e-11,74.03362293479759,244.869292
638,0.0001,0.0,0.0,0.1,0.0,537.2372381570582,8000000.0,7000000.0,3.3389999999999997e-06,7.937999999999998e-07,186.0,4.367e-06,1.8280000000000002e-08,0.19035536399999997,0.0558838609,-0.000126428435,0.15910416900000002,-0.9872618009999999,0.9872618009999999,0.15910416900000002,0.00123811477,-0.999999234,0.999999234,0.00123811477,0.0,0.13592680538982094,0.1088161111324414,0.0,0.019731229338389045,0.0022876327695451146,-1.4058260749829547e-07,-7.385415871995883e-07,-6.98468040869855e-07,4.613218258967634e-07,4.242465857702432e-06,4.862753725781543e-06,0.1,0.5,537.23724,4.18066583,544.168556,2645.75131,2828.42712,18.9377241,124.859245,,,,0.0,4.49850692e-19,8.694943339999999e-12,5.0945007799999996e-11,59.88634242942771,244.869125
639,0.0001,0.0,0.0,0.1,0.0,210.2752953492152,8000000.0,7000000.0,0.0001094,2.603e-05,8.0,0.000143,5.996e-07,0.192592453,0.037597237799999995,0.0034385224299999994,0.380841214,-0.9246404540000001,0.9246404540000001,0.380841214,0.007538587179999999,-0.9999715840000001,0.9999715840000001,0.007538587179999999,0.0,0.7643947911003622,0.008277519757501383,0.0,0.4473209125275654,0.030739686214298567,4.7208957757484816e-07,2.561365490696196e-06,2.2405129683316854e-06,-7.529991245295694e-07,-3.9551457107405995e-06,-3.4028484966693724e-06,0.1,0.5,210.2753,4.16230866,227.406582,2645.75131,2828.42712,20.1309397,124.85926599999999,,,,0.0,2.8397625099999996e-19,8.46571904e-12,5.00105857e-11,63.659620716063024,244.869167
640,0.0001,0.0,0.0,0.1,0.0,908.1106015970506,8000000.0,7000000.0,6.267e-07,1.518e-07,13.7,8.195e-07,3.71e-09,0.000648416178,-0.00130694016,0.000112095966,0.0955434228,-0.995425263,0.995425263,0.0955434228,0.00783774228,-0.9999692840000001,0.9999692840000001,0.00783774228,0.0,0.00031905457589982613,0.0001462592449253075,0.0,0.2867191411336253,0.009506742726498455,-4.756989477320099e-06,-2.145646285003293e-05,-2.2505258891925275e-05,3.4697672156273766e-09,2.0561251804036607e-08,2.4446190735673182e-08,0.1,0.5,908.1106,74.49530940000002,912.2560380000001,2645.75131,2828.42712,124.861947,334.673964,,,,0.0,2.1923544199999997e-19,8.83067268e-12,4.95724472e-11,1058.331950776048,244.874425
641,0.0001,0.0,0.0,0.1,0.0,103.71589822910656,8000000.0,7000000.0,0.0002987,7.104e-05,40.9,0.0003907,1.631e-06,0.309926237,0.00223827624,0.0170492563,0.640840011,-0.767674463,0.767674463,0.640840011,0.005272034029999999,-0.999986103,0.999986103,0.005272034029999999,0.0,0.001186533896036196,0.0001123087676760108,0.0,0.007358375184087001,0.11355772555945215,-8.379019843335046e-05,-2.721907562715882e-05,0.00013669641358412588,-1.1124952678223765e-06,-6.0189140514240996e-06,-5.421068622596576e-06,0.1,0.5,103.7159,0.853245342,135.102135,2645.75131,2828.42712,4.97056542,124.859082,,,,0.0,3.80121471e-19,8.656815800000001e-12,4.96852513e-11,15.718307702667492,244.86880699999998
642,0.0001,0.0,0.0,0.1,0.0,104.70315998397207,8000000.0,7000000.0,0.001279,0.0008119999999999999,0.000268,0.001673,1.915e-05,0.0167061734,-0.036600148799999996,0.023456022000000003,0.736961247,-0.675934998,0.675934998,0.736961247,0.362236464,-0.9320862320000001,0.9320862320000001,0.362236464,0.0,0.12824035959914834,0.0184744633387124,0.0,0.0034091434531643553,0.030226129700639145,8.347587314791499e-09,4.502772031515184e-10,-1.749133333326186e-08,4.552334890414081e-08,2.470660826672631e-07,2.4847056973787983e-07,0.1,0.5,104.70316,51.46444620000001,144.3813,2645.75131,2828.42712,124.861947,317.375546,,,,0.0,1.25634675e-19,5.93277844e-12,3.3836427e-11,1003.6296461354916,244.874425
643,0.0001,0.0,0.0,0.1,0.0,172.1726825266892,8000000.0,7000000.0,0.00014680000000000002,3.491e-05,27.0,0.0001919,8.022e-07,0.250796429,0.0318454499,0.00882692467,0.44928547399999996,-0.893388249,0.893388249,0.44928547399999996,0.005182071870000001,-0.9999865729999999,0.9999865729999999,0.005182071870000001,0.0,0.0037492876258209476,0.00035862557266345664,0.0,0.02430038853464545,0.3809977631203173,-7.668240233473014e-06,-4.32001544823506e-06,1.5141396192792035e-05,-1.1569378204380545e-07,-5.944376115354368e-07,-5.773474889979958e-07,0.1,0.5,172.17268,1.98584475,192.71617700000002,2645.75131,2828.42712,9.94063722,124.85911999999999,,,,0.0,7.668773889999997e-20,8.66895584e-12,5.0002077299999996e-11,31.435055274991328,244.86888
644,0.0001,0.0,0.0,0.1,0.0,300.103027182466,8000000.0,7000000.0,3.784e-05,9.019e-06,4.56,4.949e-05,2.086e-07,0.11642469400000001,0.0384089081,-0.000658215919,0.277407258,-0.96075242,0.96075242,0.277407258,0.008266568390000001,-0.9999658309999999,0.9999658309999999,0.008266568390000001,0.0,0.0008671214571417474,0.0001800337187381779,0.0,0.4810114970024436,0.0043473430840061476,-5.142947836435516e-05,-0.0002443172158179391,-0.0002325495279715964,7.299087160260727e-08,3.8678697385632576e-07,3.9044792202007043e-07,0.1,0.5,300.10303,8.94288866,312.351829,2645.75131,2828.42712,41.626174,124.85977700000001,,,,0.0,4.09228654e-19,8.80862208e-12,5.01083602e-11,131.63351509173054,244.870168
645,0.0001,0.0,0.0,0.1,0.0,235.7415098168806,8000000.0,7000000.0,0.0001099,2.907e-05,0.00594,0.0001437,6.893000000000001e-07,0.006381882310000001,-0.01589602,0.00424603738,0.35337949399999996,-0.935480055,0.935480055,0.35337949399999996,0.058920265,-0.9982626920000001,0.9982626920000001,0.058920265,0.0,0.1031461467590807,0.4975074238340051,0.0,0.03207015415133985,0.4563558368285468,-1.8987519749625432e-08,-9.995168304530167e-09,3.537433929844559e-08,1.4359286052047703e-08,-1.0852852408757544e-08,-5.6254831059953534e-08,0.1,0.5,235.74151,39.3060505,251.562771,2645.75131,2828.42712,124.861947,187.57921499999998,,,,0.0,2.7993609300000003e-19,8.45779419e-12,4.96536766e-11,593.1775569542477,244.874425
646,0.0001,0.0,0.0,0.1,0.0,119.08041109915672,8000000.0,7000000.0,0.0008775,0.0002387,0.0249,0.0011480000000000001,5.578e-06,0.025894528599999998,-0.042446753399999995,0.014991970600000001,0.601434586,-0.798922048,0.798922048,0.601434586,0.111272669,-0.993789914,0.993789914,0.111272669,0.0,0.005673691154462739,0.0003349370338335358,0.0,0.014734227979169356,0.00011898717675253691,-1.946187794461585e-05,-8.754334279033235e-05,-9.529895703764878e-05,6.480683631448197e-06,2.995862163662981e-05,3.3099708431727793e-05,0.1,0.5,119.08041000000001,22.031315399999997,148.125728,2645.75131,2828.42712,122.55911100000002,124.861897,,,,0.0,2.0557529299999998e-19,8.63133551e-12,4.93233116e-11,387.56594409143645,244.87432599999997
647,0.0001,0.0,0.0,0.1,0.0,217.3574401602536,8000000.0,7000000.0,0.0001171,2.795e-05,2.06,0.00015309999999999998,6.459e-07,0.130544367,0.0314958032,0.00157449864,0.3704478570000001,-0.928853264,0.928853264,0.3704478570000001,0.0133450668,-0.9999109509999999,0.9999109509999999,0.0133450668,0.0,0.4068608480399816,0.020770072607544533,0.0,0.4174746338415775,0.406710834918373,1.0005141392774264e-08,1.2754433847208307e-07,1.6784015133980108e-07,-2.570849447471036e-08,-1.266233960658456e-07,-1.28401705384465e-07,0.1,0.5,217.35744,7.83011563,233.98538100000002,2645.75131,2828.42712,37.6961838,124.85967099999999,,,,0.0,1.6961420300000002e-19,8.54888091e-12,4.91733497e-11,119.20579884129805,244.869961
648,0.0001,0.0,0.0,0.1,0.0,332.05412543266516,8000000.0,7000000.0,2.769e-05,6.615e-06,2.7,3.621e-05,1.536e-07,0.0750787696,0.0296326204,-0.000766690052,0.252668496,-0.967552909,0.967552909,0.252668496,0.0100850584,-0.999949145,0.999949145,0.0100850584,0.0,0.013267498249164258,0.0012245286111252026,0.0,0.009469803994930876,0.0008555078767346555,-0.00020086821701155224,-0.0009771514521725467,-0.0010247391920946798,0.00025342331912519823,0.001234158115284943,0.0012950117053825065,0.1,0.5,332.05413,13.253671599999999,343.17218199999996,2645.75131,2828.42712,61.2568126,124.860331,,,,0.0,3.4098943700000004e-19,8.73969382e-12,4.93804171e-11,193.71105058188442,244.871255
649,0.0001,0.0,0.0,0.1,0.0,111.8606064984548,8000000.0,7000000.0,0.0006171,0.003539,0.00185,0.0008070999999999999,8.247e-05,0.018012013400000002,-0.0180072361,0.009431278259999998,0.916398006,-0.400268278,0.400268278,0.916398006,0.7455810340000001,-0.6664149770000001,0.6664149770000001,0.7455810340000001,0.0,0.0029153642938118283,0.12178307737973193,0.0,0.05689270334710389,0.04350264301521141,-5.6001877237563004e-09,-4.968583740850848e-08,-5.372946357862327e-08,-1.2684833806588802e-08,-9.106108165132806e-09,1.8547508121381347e-08,0.1,0.5,111.86061000000001,91.0097454,186.239055,2645.75131,2828.42712,124.861947,677.636005,,,,0.0,2.70805339e-19,8.706637209999999e-12,5.07364972e-11,2142.873197380125,244.874425
650,0.0001,0.0,0.0,0.1,0.0,498.8622743272908,8000000.0,7000000.0,6.922000000000003e-06,1.838e-06,1.93,9.053e-06,4.521e-08,0.002018383,-0.0038805710600000004,0.000424504954,0.1761,-0.984372282,0.984372282,0.1761,0.030449066299999997,-0.99953632,0.99953632,0.030449066299999997,0.0,0.0016019804419249164,0.0066632234985750105,0.0,0.03886808592648633,0.00027229426450485635,-1.0011711040620316e-07,-5.19750572103655e-07,-4.84873404613081e-07,-7.225159683510258e-09,9.389926664790198e-09,3.118440721463589e-08,0.1,0.5,498.86227,86.2571853,506.54713300000003,2645.75131,2828.42712,124.861947,391.696313,,,,0.0,2.37881052e-19,8.76468335e-12,4.9344506299999995e-11,1238.6525003731315,244.874425
651,0.0001,0.0,0.0,0.1,0.0,450.96484691955413,8000000.0,7000000.0,8.376e-06,1.994e-06,12.6,1.095e-05,4.6200000000000003e-08,0.0956216187,0.0403952572,-0.0018247296799999999,0.18863981100000002,-0.982046344,0.982046344,0.18863981100000002,0.004547094979999999,-0.9999896620000001,0.9999896620000001,0.004547094979999999,0.0,0.00013893400613910497,0.00547003776638689,0.0,0.00011090154763463408,0.01507899165022001,-4.0790681935127115e-05,-3.0857958225443376e-05,4.961313784412563e-05,1.3043589729686514e-05,8.394018257765831e-06,-1.778398319408471e-05,0.1,0.5,450.96485,10.8703459,459.20458899999994,2645.75131,2828.42712,49.5019024,124.859996,,,,0.0,1.72379636e-19,8.9675708e-12,4.93021919e-11,156.53875782341115,244.87059900000003
652,0.0001,0.0,0.0,0.1,0.0,640.9745900547892,8000000.0,7000000.0,1.911e-06,4.5420000000000003e-07,134.0,2.499e-06,1.048e-08,0.149614157,0.053166877599999995,-0.00171686538,0.133864757,-0.99099961,0.99099961,0.133864757,0.0013446358,-0.9999990959999999,0.9999990959999999,0.0013446358,0.0,0.00043430533448615135,0.01948826383288876,0.0,0.0003063961270726572,0.022064196881840272,-3.415631610946231e-05,-2.63878691484891e-05,4.468829245864443e-05,2.707505694474672e-05,1.9502677417445706e-05,-3.74018114220401e-05,0.1,0.5,640.97459,6.43841886,646.795422,2645.75131,2828.42712,29.0549645,124.859454,,,,0.0,1.5710118400000001e-19,9.0076352e-12,4.94809167e-11,91.87986541944944,244.86953599999998
653,0.0001,0.0,0.0,0.1,0.0,132.18977222718848,8000000.0,7000000.0,0.0008067,0.0005832000000000001,0.0036799999999999997,0.0010550000000000002,1.385e-05,0.0165819758,-0.0258517211,0.00969440279,0.668871372,-0.743378159,0.743378159,0.668871372,0.348908984,-0.937156615,0.937156615,0.348908984,0.0,0.00010366148608061644,0.07145976609185692,0.0,0.3287783563372451,0.001770117014265606,-2.5494588661700122e-08,-1.1661846727901652e-07,-1.1881532197902026e-07,-3.1119962051644546e-09,-2.9619095718929984e-09,3.649807685693303e-09,0.1,0.5,132.18976999999998,68.9552584,166.648046,2645.75131,2828.42712,124.861947,388.762858,,,,0.0,3.656609539999999e-19,8.65802152e-12,5.0437515999999997e-11,1229.3760881431815,244.874425
654,0.0001,0.0,0.0,0.1,0.0,211.6826144887376,8000000.0,7000000.0,6.812e-05,1.62e-05,66.2,8.909e-05,3.722e-07,0.256182521,0.0407787006,0.00735392623,0.378568178,-0.9255734090000001,0.9255734090000001,0.378568178,0.0031390837199999997,-0.999995073,0.999995073,0.0031390837199999997,0.0,0.006907992282794703,0.002924845963737172,0.0,0.5502189776071059,0.009061082160139795,-1.91741989221612e-05,-9.213040605029013e-05,-8.99072730311849e-05,1.5601701897555066e-07,9.853327821899694e-07,1.0816672927793051e-06,0.1,0.5,211.68261,1.75527018,228.70316400000002,2645.75131,2828.42712,8.48097855,124.85910600000001,,,,0.0,1.1435673999999999e-19,8.98853506e-12,5.09550469e-11,26.81920911157878,244.868854
655,0.0001,0.0,0.0,0.1,0.0,249.12708324584614,8000000.0,7000000.0,9.182e-05,2.482e-05,0.000131,0.00012009999999999998,5.911e-07,0.00569818856,-0.0141716806,0.0038059842999999998,0.33828345,-0.9410442640000001,0.9410442640000001,0.33828345,0.0616998153,-0.9980947509999999,0.9980947509999999,0.0616998153,0.0,0.0001017013588983794,0.0009690547676944008,0.0,0.8061338220955777,0.0073841408436725545,-1.970672492850784e-06,-9.72175290340537e-06,-9.313400257569624e-06,-1.1025287975250104e-09,-2.1732332804205398e-10,2.722322461456063e-09,0.1,0.5,249.12707999999998,45.43850670000001,264.230324,2645.75131,2828.42712,124.861947,215.52654500000003,,,,0.0,1.5744922599999998e-19,8.63749531e-12,5.0691423100000006e-11,681.5547782032346,244.874425
656,0.0001,0.0,0.0,0.1,0.0,551.6473785710143,8000000.0,7000000.0,3.978e-06,9.468000000000001e-07,14.2,5.202999999999998e-06,2.2000000000000002e-08,0.0676148427,0.03376292,-0.0017335759600000005,0.155141816,-0.9878922090000001,0.9878922090000001,0.155141816,0.0039928145299999995,-0.9999920290000001,0.9999920290000001,0.0039928145299999995,0.0,0.2546614647613433,0.1043382487663635,0.0,0.4852041411192066,0.03361511027263956,-4.701895709285023e-08,-2.3110876573007326e-07,-2.1743674402817048e-07,1.732695165088607e-08,1.058620593408142e-07,1.092454085219448e-07,0.1,0.5,551.64738,14.197498300000001,558.4040219999998,2645.75131,2828.42712,64.2708142,124.86041599999999,,,,0.0,4.1977789e-19,8.52472468e-12,5.09413609e-11,203.24215937863545,244.871423
657,0.0001,0.0,0.0,0.1,0.0,272.1967796737449,8000000.0,7000000.0,9.612e-05,0.004731,0.0115,0.00012570000000000002,0.00011009999999999999,0.0037950654100000003,-0.0037737473299999996,0.00115477039,0.9258095390000001,-0.37799034,0.37799034,0.9258095390000001,0.863607261,-0.504165151,0.504165151,0.863607261,0.0,0.8036816090392607,0.011977439327559479,0.0,0.00015867179654991846,0.00013909120701779794,2.0104625447422943e-10,2.281855366585619e-09,2.3972318410366318e-09,-2.2766101783916932e-06,-1.1444710253997452e-05,-9.516651050770764e-06,0.1,0.5,272.19678,253.90872000000002,363.057243,2645.75131,2828.42712,124.861947,1514.5539099999999,,,,0.0,7.408228829999999e-20,8.68980242e-12,5.0465641299999996e-11,4789.439979698294,244.874425
658,0.0001,0.0,0.0,0.1,0.0,888.120243737252,8000000.0,7000000.0,2.5739999999999996e-07,6.118e-08,10300.0,3.366e-07,1.4050000000000002e-09,0.260848455,0.061172245800000004,0.004496658370000001,0.0970206613,-0.9952823679999999,0.9952823679999999,0.0970206613,0.000160180843,-0.999999987,0.999999987,0.000160180843,0.0,0.003464621472691333,0.0008400281444149603,0.0,0.047517233737190336,0.0012568621596376445,-4.169879545807126e-05,-0.00021611134448520282,-0.00019669338876847936,2.3531456915958163e-06,1.4064214997136606e-05,1.3577303392475113e-05,0.1,0.5,888.1202400000003,1.46628405,892.329913,2645.75131,2828.42712,6.58850368,124.85909199999999,,,,0.0,2.27502319e-19,8.57576315e-12,5.07524401e-11,20.834678200010426,244.868825
659,0.0001,0.0,0.0,0.1,0.0,762.6337804880168,8000000.0,7000000.0,8.989e-07,2.136e-07,418.0,1.175e-06,4.924e-09,0.173250844,0.05649801400000001,-0.00106132797,0.11280061699999999,-0.993617643,0.993617643,0.11280061699999999,0.0007449116989999999,-0.999999723,0.999999723,0.0007449116989999999,0.0,0.0017087861056896518,0.005465591387310604,0.0,0.013468110573777696,0.4327146320519579,-4.007596333434473e-06,-2.9024240260678787e-06,5.604264003136784e-06,2.4975085043323718e-08,-6.355933591778563e-08,-1.636028184804233e-07,0.1,0.5,762.63378,5.03627408,767.532233,2645.75131,2828.42712,22.6675687,124.859315,,,,0.0,1.9951911399999997e-19,8.439356969999999e-12,4.9642692e-11,71.68114574784022,244.86926200000002
660,0.0001,0.0,0.0,0.1,0.0,604.3641114278696,8000000.0,7000000.0,2.178e-06,5.176e-07,225.0,2.848e-06,1.192e-08,0.181999598,0.05607419,-0.000593433199,0.141809132,-0.98989402,0.98989402,0.141809132,0.00107622596,-0.9999994209999999,0.9999994209999999,0.00107622596,0.0,0.029389946840392405,0.17157697371385966,0.0,0.2214620695025452,0.10606186881817783,-5.465812632516361e-08,-3.3977285934885023e-07,-3.7253111493789256e-07,-2.536309743431728e-08,1.1418077787742517e-08,8.323888956489438e-08,0.1,0.5,604.36411,4.58667461,610.533803,2645.75131,2828.42712,20.721632999999997,124.859277,,,,0.0,3.531068430000001e-19,8.723548010000001e-12,4.91149733e-11,65.52755748344379,244.86918799999998
661,0.0001,0.0,0.0,0.1,0.0,119.12441422402144,8000000.0,7000000.0,0.0003451,8.209e-05,19.5,0.00045129999999999997,1.886e-06,0.27759736399999996,0.0111715834,0.0143420061,0.587955009,-0.8088936320000001,0.8088936320000001,0.587955009,0.0071870654299999994,-0.999974173,0.999974173,0.0071870654299999994,0.0,0.016837444027791464,0.15606558481830896,0.0,0.2483324315842686,0.004131867060699015,-5.613139482433281e-07,-2.6834395139714063e-06,-2.4677920655359366e-06,-1.7973027173471152e-07,-2.99645632558843e-09,3.8017984992352133e-07,0.1,0.5,119.12441000000001,1.45615722,147.264521,2645.75131,2828.42712,8.05045879,124.859103,,,,0.0,3.56406456e-19,8.58817084e-12,5.0039246100000003e-11,25.457786070999823,244.86884700000002
662,0.0001,0.0,0.0,0.1,0.0,801.2315752366752,8000000.0,7000000.0,1.133e-06,3.2030000000000003e-07,4.65,1.482e-06,8.390999999999999e-09,0.0008012786590000001,-0.0014536849599999999,0.00013543643999999999,0.112748269,-0.993623585,0.993623585,0.112748269,0.0246367012,-0.99969647,0.99969647,0.0246367012,0.0,0.02258866798320141,0.02469984770276144,0.0,0.0041003617304459965,0.0013405368848356338,-1.3046385962302736e-08,-7.553654958979276e-08,-8.87755324545136e-08,2.015672010913385e-08,3.405255265640272e-07,4.933412142350442e-07,0.1,0.5,801.23158,175.07766,806.128593,2645.75131,2828.42712,124.861947,787.756506,,,,0.0,2.49283485e-19,8.56338111e-12,5.08210765e-11,2491.104830359061,244.874425
663,0.0001,0.0,0.0,0.1,0.0,269.7134998431793,8000000.0,7000000.0,6.813e-05,1.786e-05,0.0008119999999999999,8.909999999999997e-05,4.249e-07,0.00521063269,-0.0125782649,0.00300119891,0.31289869800000003,-0.949786505,0.949786505,0.31289869800000003,0.0501060831,-0.998743901,0.998743901,0.0501060831,0.0,0.005302211681932521,0.046264110918722345,0.0,0.0015612089898746715,0.06971131164604694,-2.8750019888133755e-07,-2.3110673574872927e-07,3.828420079129863e-07,1.4789562061192957e-07,2.186156889262907e-08,-3.465226406631896e-07,0.1,0.5,269.7135,43.1906145,283.616067,2645.75131,2828.42712,124.861947,203.110571,,,,0.0,4.0619458599999998e-19,8.60722628e-12,4.9532033500000003e-11,642.292018913076,244.874425
664,0.0001,0.0,0.0,0.1,0.0,218.02010749410587,8000000.0,7000000.0,8.157e-07,0.0072840000000000005,0.00512,1.0670000000000001e-06,0.0001672,0.0019833252399999997,-0.000972780729,0.0017201227199999999,0.9996659309999999,-0.0258462229,0.0258462229,0.9996659309999999,0.9945208990000001,-0.10453793900000001,0.10453793900000001,0.9945208990000001,0.0,0.12144398825216147,0.6082448573907993,0.0,0.0002178860912929871,0.002590253860708657,-1.8839153759537326e-09,-3.670671679159808e-10,3.81908327543928e-09,3.222473275021621e-07,-3.4432523834652393e-07,-1.185427935722315e-06,0.1,0.5,218.02011000000002,216.898015,881.8067199999997,2645.75131,2828.42712,124.861947,3923.2630200000003,,,,0.0,3.8529912299999997e-19,8.50905637e-12,5.05116769e-11,12406.446734314712,244.874425
665,0.0001,0.0,0.0,0.1,0.0,292.10092374969,8000000.0,7000000.0,1.066e-05,0.006881999999999999,0.00985,1.394e-05,0.0001585,0.00252599345,-0.00203610162,0.000961991955,0.9920272840000001,-0.12602327900000002,0.12602327900000002,0.9920272840000001,0.97317199,-0.23007885,0.23007885,0.97317199,0.0,0.005665101987109869,0.05300820722137952,0.0,0.0005947831342098236,0.00017977356571011532,-3.878192074401622e-09,-2.327598060438253e-08,-2.1047179842923607e-08,-2.0101871327886233e-07,4.25818866972161e-09,4.776063629723453e-07,0.1,0.5,292.1009200000001,286.54900699999996,533.284359,2645.75131,2828.42712,124.861947,2339.59038,,,,0.0,4.37452894e-19,8.69106729e-12,5.06550636e-11,7398.4343752302575,244.874425
