,MDF,MS12,MS22,LamS1H,LamS2H,LamSPH,LamS,LamSP,vS,YRD,YRC,YRA11,YRA12,YRA13,YRA21,YRA22,YRA23,YRB11,YRB12,YRB13,YRB21,YRB22,YRB23,mh1,mh2,mv3,mv2,mv1,mS1,mS2,mCha,mChi1,mChi2,XV11,XV12,XV21,XV22,XU11,XU12,XU21,XU22,vevSM,Omega,PSI,PSD,NSI,NSD,T,S,U,mueg
116,204.8714857651597,8000000.0,7000000.0,0.0,0.0,0.0,0.0001,0.1,45.31281255403554,1.0,0.1,0.0,0.06492899884750357,0.000813764319154183,0.0,0.00035817946920284197,0.11774897427863727,-1.66067455391525e-07,-1.6776445849012928e-07,2.1754396441806164e-07,-1.2802096667027958e-07,-6.45388422813036e-07,-6.214748409059904e-07,14.3291696,124.859172,5.06711655e-11,8.91154351e-12,2.32467119e-19,2645.75131,2828.42712,204.87149,2.44709586,268.24804700000004,0.0077108228,-0.999970271,0.999970271,0.0077108228,0.645552052,-0.763716275,0.763716275,0.645552052,244.868983,4.46,3.876e-06,0.0009269,0.0001686,0.0007087,-0.184412097,0.231128257,0.0248527176,0.0
117,135.51970558824198,8000000.0,7000000.0,0.0,0.0,0.0,0.0001,0.1,14.489389435099099,1.0,0.1,0.0,0.0017110361001590165,0.03477873494449738,0.0,0.0936122608067654,0.027147500147393103,1.4453256909385963e-06,7.803867440283806e-06,8.662209001345254e-06,3.501070313147007e-07,2.2288516469885765e-07,-5.657053001173352e-07,4.58194711,124.859081,3.93456193e-11,6.783492939999999e-12,1.3365208300000002e-19,2645.75131,2828.42712,135.51971,0.631472632,219.878621,0.00366939133,-0.999993268,0.999993268,0.00366939133,0.7874844040000001,-0.61633458,0.61633458,0.7874844040000001,244.868803,36.3,2.652e-06,0.0006355,0.0001155,0.0004859,-0.293647735,0.317315577,0.0459268368,0.0
118,172.54591571922435,8000000.0,7000000.0,0.0,0.0,0.0,0.0001,0.1,192.18190849961482,1.0,0.1,0.0,0.060086441666103774,0.9273693542552172,0.0,0.7330945341011678,0.041509913784945035,4.945674251106092e-09,2.2992786866600786e-08,2.3441206223409917e-08,3.390399714182029e-09,1.8866766779146847e-09,-6.128742057420456e-09,60.7732561,124.860317,4.85333399e-11,8.78102689e-12,4.44106686e-19,2645.75131,2828.42712,172.54592,9.58484663,244.634123,0.0394085902,-0.99922318,0.99922318,0.0394085902,0.70943143,-0.704774465,0.704774465,0.70943143,244.871229,0.115,9.083e-06,0.002134,0.0003924,0.001632,-0.249549491,0.095678782,0.0309569598,0.0
119,133.30058083033242,8000000.0,7000000.0,0.0,0.0,0.0,0.0001,0.1,202.74592340240696,1.0,0.1,0.0,0.007642946527781163,0.14582299936498092,0.0,0.00010018710211601178,0.179402431983873,3.807988201570893e-07,3.591676078441761e-07,-4.067787970198276e-07,-2.5626756294845657e-07,-1.6801595572270247e-07,4.0075522992743374e-07,64.11388939999999,124.860412,3.81539834e-11,6.74753596e-12,6.95983114e-20,2645.75131,2828.42712,133.30058,8.73363941,218.813397,0.0519987329,-0.998647151,0.998647151,0.0519987329,0.793650955,-0.608373374,0.608373374,0.793650955,244.871415,0.0923,1.401e-05,0.003278,0.0006056,0.002506,-0.317040512,0.106016441,0.0412653161,0.0
120,1758.8985885224158,8000000.0,7000000.0,0.0,0.0,0.0,0.0001,0.1,25752.680203437027,1.0,0.1,0.0,0.981337802883092,0.8282011469569129,0.0,0.006287324833406176,0.0011107123139381587,-2.549634076759448e-11,-1.459878462248975e-10,-1.3537671817970394e-10,1.9771540725479012e-09,1.9798437441037883e-08,2.2299271544443996e-08,124.861947,8143.71247,5.05650114e-11,8.73796319e-12,3.56345297e-19,2645.75131,2828.42712,1758.8986,1700.06237,1884.01078,0.803640055,-0.595115672,0.595115672,0.803640055,0.831452654,-0.5555956120000001,0.5555956120000001,0.831452654,244.874425,0.278,7.907e-05,2.112e-05,0.0033,1.615e-05,-0.00183270042,0.000420602664,2.63822854e-05,0.0
121,998.4522619262816,8000000.0,7000000.0,0.0,0.0,0.0,0.0001,0.1,3123.627113385205,1.0,0.1,0.0,0.0026263335345864352,0.0045015312945156285,0.0,0.0006993588395772857,0.01875872560150744,-2.981573026336616e-08,-2.002625298726333e-08,4.0895539996133e-08,1.0482108202374008e-09,-2.034058897330362e-08,-3.524478549423489e-08,124.861947,987.77762,4.99868429e-11,8.77857701e-12,2.5528697500000003e-19,2645.75131,2828.42712,998.45226,217.467469,1014.09161,0.0390116783,-0.999238755,0.999238755,0.0390116783,0.179113219,-0.983828468,0.983828468,0.179113219,244.874425,0.562,5.487e-08,9.464e-06,2.035e-06,7.237e-06,-0.0147303454,0.00200007866,0.000159956061,0.0
122,289.3712664153933,8000000.0,7000000.0,0.0,0.0,0.0,0.0001,0.1,3946.1619547121613,1.0,0.1,0.0,0.00833178826599849,0.0006914150586778648,0.0,0.7759547248738716,0.009568288777348938,1.1925148613475233e-07,5.914341385049478e-07,5.733660539069821e-07,-1.1010835164475997e-09,-5.6743421931159754e-09,-5.617232446259783e-09,124.861947,1247.88599,1.9440970999999998e-11,3.35712456e-12,5.88856871e-20,2645.75131,2828.42712,289.3712700000001,210.367488,383.828043,0.571013714,-0.8209405209999999,0.8209405209999999,0.571013714,0.785458652,-0.618914135,0.618914135,0.785458652,244.874425,0.0114,3.935e-05,0.0008572000000000001,0.001626,0.0006554999999999999,-0.0651704152,0.0140081327,0.00227557917,0.0
123,150.30830111923436,8000000.0,7000000.0,0.0,0.0,0.0,0.0001,0.1,18.265622330580527,1.0,0.1,0.0,0.4547891475655881,0.22491566678155786,0.0,0.0016419321104145439,0.00011205659111780684,2.407814208341877e-07,1.1795924658826793e-06,1.1886515131557631e-06,-4.21870975193859e-05,-0.0002783960886206998,-0.0003146443623253346,5.77609684,124.85908700000002,4.41421681e-11,7.3785086e-12,8.502463809999999e-20,2645.75131,2828.42712,150.3083,0.846676126,229.290001,0.0042538049,-0.999990953,0.999990953,0.0042538049,0.755167371,-0.65553203,0.65553203,0.755167371,244.868816,22.7,3.119e-06,0.0007473,0.0001359,0.0005713999999999999,-0.267626463,0.300309512,0.0414176793,0.0
124,308.7518596405032,8000000.0,7000000.0,0.0,0.0,0.0,0.0001,0.1,522.1452020474791,1.0,0.1,0.0,0.11972890372957112,0.34420246052775955,0.0,0.4439199132169119,0.5326394114178827,-9.672782940331482e-10,-2.5170589575642736e-08,-3.031871855070113e-08,-1.3156459364993985e-09,4.876340476197047e-09,9.156116593068293e-09,124.861947,165.11681000000004,5.06000581e-11,8.580208300000003e-12,2.9764505699999996e-19,2645.75131,2828.42712,308.75186,32.1606493,354.454967,0.0513743763,-0.998679465,0.998679465,0.0513743763,0.493209391,-0.8699106259999999,0.8699106259999999,0.493209391,244.874425,0.0112,2.494e-06,0.0005587000000000001,0.0001057,0.0004272,-0.135638797,0.008102385870000001,0.0131819151,0.0
125,151.58676012459517,8000000.0,7000000.0,0.0,0.0,0.0,0.0001,0.1,4443.728596045752,1.0,0.1,0.0,0.03137961349338212,0.013958002693011786,0.0,0.9766721374655316,0.03619710147252948,-2.2907781824647483e-08,-1.0421827011224007e-07,-1.1467389860346e-07,4.938424807791594e-10,2.8419423393210914e-09,3.537891654972417e-09,124.861947,1405.23037,5.05625571e-11,8.89614287e-12,1.17777648e-19,2645.75131,2828.42712,151.58676,129.697686,367.249802,0.832989269,-0.553289145,0.553289145,0.832989269,0.973572837,-0.22837673,0.22837673,0.973572837,244.874425,0.00307,0.0001149,0.0006498999999999999,0.004926,0.0004969,-0.0833793911,0.0275473599,0.00663288118,0.0
126,683.4649472187052,8000000.0,7000000.0,0.0,0.0,0.0,0.0001,0.1,624.1815725770297,1.0,0.1,0.0,0.02599641231576593,0.0002968603932953319,0.0,0.05361724671117733,0.0012289043288080483,2.005844809485442e-06,9.698024982763374e-06,9.885594099742964e-06,-8.925717521729129e-07,-4.288904779777483e-06,-4.357065814762647e-06,124.861947,197.383543,5.08917882e-11,8.93482041e-12,2.4533307300000004e-19,2645.75131,2828.42712,683.46495,42.77954370000001,705.141123,0.0154285603,-0.999880973,0.999880973,0.0154285603,0.246493518,-0.96914444,0.96914444,0.246493518,244.874425,0.00282,1.5689999999999998e-07,3.585e-05,6.5870000000000015e-06,2.741e-05,-0.0354789831,0.00348552445,0.0012934164,0.0
127,118.11370443879585,8000000.0,7000000.0,0.0,0.0,0.0,0.0001,0.1,1498.7322209376896,1.0,0.1,0.0,0.1995198060484231,0.0001946758333232988,0.0,0.0006801287609677027,0.006987398853288803,1.176732354677912e-09,1.1414189670845953e-10,-2.503120232579674e-09,5.382918960312429e-08,2.7010723715464965e-07,2.404103894864248e-07,124.861947,473.940735,2.38578838e-11,4.0114691899999995e-12,2.02298316e-19,2645.75131,2828.42712,118.1137,54.8077287,228.384965,0.409106222,-0.912486766,0.912486766,0.409106222,0.881646635,-0.471910173,0.471910173,0.881646635,244.874425,0.000297,3.777e-05,0.003676,0.001596,0.002811,-0.257965464,0.0327502838,0.0475781766,0.0
128,397.88186744647874,8000000.0,7000000.0,0.0,0.0,0.0,0.0001,0.1,824.4026403986093,1.0,0.1,0.0,0.06495786735930227,0.06369327125970196,0.0,0.0016386423235190382,0.013108308312714898,-5.8076285980362746e-09,2.163455797257069e-10,1.4733717785215729e-08,-1.8656818634942096e-08,-2.1098408738400427e-07,-2.6456508983718197e-07,124.861947,260.699005,5.097558370000001e-11,8.75752999e-12,3.5271714399999997e-19,2645.75131,2828.42712,397.88187,53.3740586,434.558549,0.0543500727,-0.998521942,0.998521942,0.0543500727,0.405157658,-0.914246833,0.914246833,0.405157658,244.874425,0.0063,1.196e-06,0.0002565,4.981e-05,0.0001961,-0.08802587419999999,0.00812445111,0.00512108408,0.0
129,190.23522776859343,8000000.0,7000000.0,0.0,0.0,0.0,0.0001,0.1,26.118880122053923,1.0,0.1,0.0,0.4762906675508658,0.0002853393267810284,0.0,0.8817589770822648,0.005921983473464778,1.148750302810015e-05,5.678858865941664e-05,4.787873921749875e-05,-5.6012880657286595e-06,-2.7593180868509522e-05,-2.3224670234346687e-05,8.25951507,124.859105,5.0981429600000006e-11,8.669260039999999e-12,4.54654943e-19,2645.75131,2828.42712,190.23523,1.36582624,257.237954,0.004832872279999999,-0.999988322,0.999988322,0.004832872279999999,0.673132892,-0.7395215409999999,0.7395215409999999,0.673132892,244.86885,13.4,3.077e-06,0.0007369,0.000134,0.0005633999999999999,-0.203799177,0.270525419,0.0304130107,0.0
130,317.2875236745794,8000000.0,7000000.0,0.0,0.0,0.0,0.0001,0.1,14691.048601775801,1.0,0.1,0.0,0.011061259428723014,0.0011762992997894454,0.0,0.004061617553681019,0.01229591714176216,-2.2531675171330525e-09,6.570666222860108e-09,1.7032612586919062e-08,-5.364278636388364e-09,-2.8032780287963355e-08,-2.8826214304533248e-08,124.861947,4645.71761,4.92036098e-11,8.78216887e-12,2.23338462e-19,2645.75131,2828.42712,317.28752000000014,312.549475,1054.56178,0.98361703,-0.180270739,0.180270739,0.98361703,0.998528019,-0.0542383167,0.0542383167,0.998528019,244.874425,0.0113,0.0001641,8.875e-06,0.007126,6.787e-06,-0.0104453943,0.00468790742,0.00084392015,0.0
131,383.33297704301714,8000000.0,7000000.0,0.0,0.0,0.0,0.0001,0.1,7024.324455073293,1.0,0.1,0.0,0.13438284965416988,0.030062252687195062,0.0,0.11435924964745925,0.19038612958142315,-1.2986511800668887e-10,1.839950985078583e-09,3.0719065293111025e-09,-4.3076708540807264e-10,-2.469066285936714e-09,-2.6936662720490426e-09,124.861947,2221.28644,4.91653856e-11,8.95467236e-12,1.0337318300000002e-19,2645.75131,2828.42712,383.33298,344.97003,551.930491,0.8294341590000001,-0.55860449,0.55860449,0.8294341590000001,0.921672726,-0.387968281,0.387968281,0.921672726,244.874425,0.0181,0.0001028,0.0002652,0.004352,0.0002028,-0.0282659686,0.007235716690000001,0.000788080943,0.0
132,441.03310155226507,8000000.0,7000000.0,0.0,0.0,0.0,0.0001,0.1,8253.658653589451,1.0,0.1,0.0,0.000179668391215028,0.4490734311418579,0.0,0.0002599850139478044,0.0010764296851318194,3.431732551126882e-10,-5.251325346175197e-10,-1.3795595657473287e-09,-1.9962923063736816e-07,-1.5183738540955904e-07,2.2134258813556753e-07,124.861947,2610.03605,5.0538112700000007e-11,8.65207423e-12,3.2730641700000004e-19,2645.75131,2828.42712,441.0331,407.437934,631.744154,0.865498867,-0.500910882,0.500910882,0.865498867,0.936863302,-0.349695803,0.349695803,0.936863302,244.874425,0.0233,0.0001148,0.0001683,0.004879,0.00012869999999999998,-0.0210698266,0.005470185870000001,0.000544004887,0.0
133,385.3848049576776,8000000.0,7000000.0,0.0,0.0,0.0,0.0001,0.1,96.55179804065766,1.0,0.1,0.0,0.00022458226147427843,0.0217153216700196,0.0,0.0913781898306382,0.4301623885934983,5.015995197312913e-07,-5.6217404724279e-07,-2.102521932044976e-06,-3.4063913311357045e-08,-2.9591205090019107e-08,4.7060718821024407e-08,30.5323594,124.859489,4.97736588e-11,8.77512038e-12,2.41486798e-19,2645.75131,2828.42712,385.3848,6.22743028,422.504244,0.00662379657,-0.999978062,0.999978062,0.00662379657,0.409913946,-0.912124201,0.912124201,0.409913946,244.869604,2.34,9.14e-07,0.0002178,3.961e-05,0.0001665,-0.045421823499999986,0.151754319,0.00390009476,0.0
134,105.05215908057863,8000000.0,7000000.0,0.0,0.0,0.0,0.0001,0.1,6489.443003608892,1.0,0.1,0.0,0.00039120003520353103,0.00010590944727952469,0.0,0.0011492494716746054,0.0001407124165424042,-4.728720637112498e-06,-2.775509246057967e-05,-2.406925644124251e-05,1.2890412110501327e-06,8.4214592417181e-06,7.640327076923864e-06,124.861947,2052.14206,4.9370854999999996e-11,8.96852602e-12,4.99448681e-19,2645.75131,2828.42712,105.05216,97.9960872,491.913425,0.929952514,-0.367679646,0.367679646,0.929952514,0.996912459,-0.07852101410000001,0.07852101410000001,0.996912459,244.874425,0.00126,0.0001452,0.0001669,0.006294,0.0001277,-0.0520198208,0.0272840028,0.0100958297,0.0
135,138.68525069120372,8000000.0,7000000.0,0.0,0.0,0.0,0.0001,0.1,23348.66069937498,1.0,0.1,0.0,0.3644693346160306,0.019545964633801063,0.0,0.0005233583591706043,0.00093932925831274,-5.333027195314293e-11,8.861851257898657e-10,1.4174951742997912e-09,-1.4302219721513223e-07,-7.284361038370534e-07,-7.1458864255214e-07,124.861947,7383.494909999998,5.0747720700000005e-11,8.761467800000001e-12,2.23165141e-19,2645.75131,2828.42712,138.68525,137.923496,1660.11816,0.994469032,-0.105030203,0.105030203,0.994469032,0.999961506,-0.008774158590000001,0.008774158590000001,0.999961506,244.874425,0.00205,0.0001664,1.21e-06,0.007252,9.252e-07,-0.00486097789,0.00446974572,0.00448327384,0.0
136,422.8025199748024,8000000.0,7000000.0,0.0,0.0,0.0,0.0001,0.1,170.46532497444497,1.0,0.1,0.0,0.0014831344150781176,0.004003487171077579,0.0,0.00016072324181696078,0.00567404056687517,-1.2155025187313216e-06,-9.388490731482288e-07,1.8791822006215718e-06,3.4316842099173853e-07,-1.6245665978363306e-06,-3.229296634269512e-06,53.9058673,124.860121,4.982213e-11,8.56742696e-12,3.27256671e-19,2645.75131,2828.42712,422.80252,11.1540118,456.90668200000016,0.0100038859,-0.99994996,0.99994996,0.0100038859,0.379205997,-0.925312278,0.925312278,0.379205997,244.870844,0.871,7.577e-07,0.0001796,3.269e-05,0.00013730000000000006,-0.04258940730000002,0.0915409963,0.00237884337,0.0
