,MDF,MS12,MS22,LamS1H,LamS2H,LamSPH,LamS,LamSP,vS,YRD,YRC,YRA11,YRA12,YRA13,YRA21,YRA22,YRA23,YRB11,YRB12,YRB13,YRB21,YRB22,YRB23,mh1,mh2,mv3,mv2,mv1,mS1,mS2,mCha,mChi1,mChi2,XV11,XV12,XV21,XV22,XU11,XU12,XU21,XU22,vevSM,Omega,PSI,PSD,NSI,NSD,T,S,U,mueg,taumug,sv,ZH11,ZH12,ZH21,ZH22,BRh1gg,BRh2gg,mn1,mn2,mn3,cxxh1,cxxh2,mr,NSI_scalar,NSI_vector,Xenon1T_SI,Dwarfs_bb_sv,R1,R2
85,660.9307168346791,1261526.2417164568,1261526.2417164568,0.00028304145952637967,0.00028304145952637967,0.00020592083760713101,0.015614821734231009,1.523096486671974,17170.524911594865,3.2413033089047035e-05,0.05425372457038212,0.0,-2.9409174929284148e-05,-9.540817966525776e-05,0.0,-4.4240833543170755e-05,-0.0005181440928998559,0.01922251660209605,0.004465278498409762,-0.034661698683263666,-0.002376733103588012,0.005231712201751793,0.0119472036166428,124.86193999999999,21190.7967,5.0332683200000007e-11,8.94082149e-12,1.27521814e-19,1123.18061,1123.18061,660.9307200000001,658.715884,660.930724,0.0012648720800000001,-0.9999992,0.9999992,0.0012648720800000001,0.0012691250300000002,-0.999999195,0.999999195,0.0012691250300000002,244.874425,0.12,4.4039999999999997e-16,1.184e-18,1.909e-14,9.052e-19,2.92367815e-12,4.18137387e-12,0.000180736679,0.0,1.2304333000000001e-24,2.58e-32,1.0,-1.92818107e-06,1.92818107e-06,1.0,0.0028300057199999997,0.0,4.336808689942018e-19,8.94082115458309e-12,5.033269845239833e-11,4.4980850775803706e-08,0.03836311497541485,0.9382217665303463,2.87872869232437e-22,1.3334444335326172e-14,5.640420225805908e-10,1.2131941169719664e-25,1.0285043816433184,0.0
86,3667.939764683082,8310539.553988915,8310539.553988915,0.00016996846419860395,0.00016996846419860395,0.0009738124670671387,0.3961141330282184,0.02163205318909774,3470.4552748339693,-1.4421403713043393e-05,0.5722732846038711,0.0,-5.651698812956398e-06,4.069522288048616e-06,0.0,-0.03175159380186604,0.00011882840153512285,0.29685414684780703,1.423282008766395,1.5325439021082297,-7.767181907630592e-05,-0.00027953016974028146,-0.0002436972069141589,124.85075,510.43171900000004,4.93000595e-11,8.484916349999999e-12,1.2450945800000001e-19,2882.80154,2882.80154,3667.9398,1404.3486,3667.9398,3.0542808100000003e-07,1.0,-1.0,3.0542808100000003e-07,7.977305729999999e-07,1.0,-1.0,7.977305729999999e-07,244.87442400000003,0.12,4.779e-13,3.011e-27,4.937e-13,2.3019999999999997e-27,1.7802732499999999e-06,1.1713006899999999e-06,5.80654585e-06,0.0,1.10835499e-22,2.16e-26,0.999994293,-0.0033785101700000006,0.0033785101700000006,0.999994293,0.00281943272,0.0,0.0,8.484910187786732e-12,4.9300060545603714e-11,0.0013671422471754886,0.40465601085025216,0.938931820656626,2.992279284964906e-13,6.887308494195845e-28,1.1857162241130483e-09,2.7822236690953836e-25,1.0246618534285292,0.0
87,7442.921628656276,1818561.5982465583,1818561.5982465583,0.0013526445313876588,0.0013526445313876588,0.0004359932006405379,0.0865319398541808,1.8547943319817688,167.70335364085253,-1.6355575895382196e-05,-0.933900584959092,0.0,-0.6768709098625566,0.002342562770246061,0.0,7.191790598796817e-05,-1.7199389329679714e-05,5.46683052053933e-05,0.0002528432278747853,0.00020551390711024136,0.437206177396246,2.321396765036634,2.017928952444531,124.86191200000002,228.39660899999998,4.9172977799999997e-11,8.59459926e-12,3.91480531e-19,1348.55558,1348.55558,7442.9216,110.74583100000001,7442.9216,5.6627962e-09,-1.0,-1.0,-5.6627962e-09,3.8058090200000003e-07,1.0,-1.0,3.8058090200000003e-07,244.874425,0.12300000000000001,1.838e-14,2.108e-28,1.89e-14,1.6119999999999998e-28,1.34308672e-08,1.19849338e-08,1.4195554e-06,0.0,2.92029271e-18,1.98e-26,0.99999988,-0.0004895379589999999,0.0004895379589999999,0.99999988,0.00281496169,0.0,6.133173666733497e-19,8.761381439697157e-12,5.012714194524375e-11,-0.0003232749271582688,0.6603673573345649,0.9316558955715165,7.206737928760627e-15,2.715115135673874e-29,1.0060229490711754e-10,2.1253310283256683e-26,1.023036954258552,0.0
88,3892.371031542337,17635872.707886055,17635872.707886055,0.006097874865355249,0.006097874865355249,0.0012986129745460608,0.4468313731856745,0.9010401849633708,692.3594471794095,-0.00021153697116543276,2.194965732342529,0.0,9.138255407860222e-06,-0.00023776715589802813,0.0,-7.108140126392185e-05,0.024430651177989104,0.012038288234726434,0.010327735206853431,-0.012055891937035386,0.00012314502407865746,0.00012774121012405225,-8.912873765969257e-05,124.86148100000001,657.209393,4.9359379799999995e-11,8.57223526e-12,3.47775588e-19,4199.53043,4199.53043,3892.3709999999996,1074.5938800000001,3892.3709999999996,2.81229806e-06,1.0,-1.0,2.81229806e-06,1.0186645900000001e-05,1.0,-1.0,1.0186645900000001e-05,244.874425,0.124,1.848e-13,9.376e-23,1.908e-13,7.168999999999999e-23,5.365221400000001e-08,3.29098463e-08,5.191681160000001e-06,0.0,1.1552875800000002e-23,2.8199999999999996e-31,0.99999986,-0.0005288264790000001,0.0005288264790000001,0.99999986,0.0028189813699999997,0.0,4.336808689942018e-19,8.572234669679168e-12,4.935945900312813e-11,0.0008207780180722079,1.5520749365207547,0.9387392231084883,1.0299870645548843e-13,1.6133690996749213e-23,9.244520321335729e-10,2.0588338409496915e-25,1.0244978200312205,0.0
89,3662.4785414391827,52066663.41705261,52066663.41705261,0.00016052614352709914,0.00016052614352709914,0.0002445029249692265,0.054396361258324984,0.21841604130254585,518.8669149891332,0.0003031975999799632,1.620285510804067,0.0,-0.02309002542760421,-0.04513826705171845,0.0,1.745295282570734e-05,3.8415430861563676e-05,1.9978144488844084e-05,-0.0001692249082422817,-0.0003486397119057361,0.01543241562117004,-0.23534309210895274,-0.4480449661955424,124.86185800000001,242.492506,4.9801390299999997e-11,8.72123149e-12,1.97407687e-19,7215.72365,7215.72365,3662.4785,594.473531,3662.4785,2.3896367999999996e-06,-1.0,1.0,2.3896367999999996e-06,1.4722259199999999e-05,-1.0,1.0,1.4722259199999999e-05,244.874425,0.12300000000000001,1.136e-13,4.538e-22,1.171e-13,3.47e-22,3.23367904e-08,2.8080017999999996e-08,5.86402329e-06,0.0,1.5064753700000002e-18,7.72e-31,0.9999997420000001,-0.00071891554,0.00071891554,0.9999997420000001,0.0028193560600000005,0.0,0.0,8.721216302401196e-12,4.9801385533330216e-11,0.0008236717136747541,1.1457145765530594,0.9380773772512837,1.5443419895555155e-13,6.401672357265112e-23,5.063710678103155e-10,1.0891972727441954e-25,1.0246339930092592,0.0
90,4365.434131225881,6621772.363181506,6621772.363181506,0.0016271892564347645,0.0016271892564347645,0.00027483578490933693,0.13876312763159304,0.7478211522838454,648.8118191781348,-3.3238788858498946e-05,2.0703596082513482,0.0,-0.8479001355473568,-0.0015744466765564892,0.0,-0.002883685548280989,0.0005132511484268055,-5.246299098016748e-06,-2.3228500354868952e-05,-1.9068669406546715e-05,0.0013720779507569892,0.006699886665164038,0.0057976397169608425,124.861921,561.070751,5.05302632e-11,8.99589915e-12,1.66403284e-19,2573.28995,2573.28995,4365.4341,949.837999,4365.4341,3.0111414199999996e-07,1.0,-1.0,3.0111414199999996e-07,1.3839138300000002e-06,1.0,-1.0,1.3839138300000002e-06,244.874425,0.122,1.229e-14,3.3960000000000006e-26,1.269e-14,2.597e-26,3.61162179e-09,2.30211654e-09,4.12813301e-06,0.0,9.56181527e-18,2.8699999999999997e-31,0.9999999890000001,-0.000145935018,0.000145935018,0.9999999890000001,0.0028182667100000005,0.0,4.336808689942018e-19,8.995904938953739e-12,5.053026530754397e-11,0.00021364379802790682,1.463965302385633,0.9386315252108721,7.158821238997049e-15,5.205003515599254e-27,8.241277319826125e-10,1.797347329394316e-25,1.0242380923083436,0.0
91,3210.1953296660795,8429725.534066439,8429725.534066439,0.0016560773721641976,0.0016560773721641976,0.00013901099259776986,0.000100452937311491,0.2475688786297668,272.6615226581449,0.0008931608180201338,-0.8695999006091644,0.0,-1.9089369774490487e-05,-1.0169369349775355e-05,0.0,0.8536223251904039,0.00341085396822151,-0.01253146809194819,-0.05839027999705116,-0.06224719177448373,-1.8632809544310146e-07,-1.2111822332871232e-06,-1.4998118686951446e-06,124.861824,135.666381,4.84380146e-11,8.14084427e-12,2.2038465800000003e-19,2903.40751,2903.40751,3210.1953,167.659565,3210.1953,2.52295646e-06,1.0,1.0,-2.52295646e-06,4.830731229999999e-05,-0.999999999,0.999999999,4.830731229999999e-05,244.874425,0.11900000000000001,3.3739999999999997e-14,5.474e-20,3.467e-14,4.186e-20,9.34665419e-08,1.08447963e-07,7.63002694e-06,0.0,9.259982409999999e-17,2.7899999999999996e-31,0.9999945640000001,-0.00329728967,0.00329728967,0.9999945640000001,0.00282017414,0.0024775882000000003,0.0,8.42725332297808e-12,5.014221923979879e-11,-0.002027504965393235,0.61489664342341,0.9343240713224342,1.3565595781018798e-14,7.083134946358852e-21,1.4697270544054752e-10,3.1045486006764876e-26,1.0249313064947365,0.9004258548310576
92,1915.0074425395035,184142420.74995887,184142420.74995887,0.004061772513448359,0.004061772513448359,0.0003140342091848368,0.01623586439669325,0.00251665887622923,2976.0104719577866,1.2941601215979792e-05,0.035118739109831106,0.0,5.91821830691679e-06,-0.030841723757171213,0.0,0.05890246367571887,0.1701030058211547,-0.004260794725491009,0.018886055961718568,0.036126521068718366,-0.0017392588899581194,-0.0016163930365417965,0.00231506634068218,124.83067,149.32162399999999,4.9209301500000004e-11,8.496750419999999e-12,4.17315934e-20,13569.9131,13569.9131,1915.0074,73.9023715,1915.0074,4.52252695e-08,-1.0,1.0,4.52252695e-08,1.17190726e-06,-1.0,1.0,1.17190726e-06,244.874423,0.11900000000000001,2.371e-14,1.874e-26,2.4380000000000003e-14,1.4330000000000002e-26,1.85030397e-05,2.03656716e-05,2.0596857100000003e-05,0.0,3.49347908e-17,4.41e-36,0.9994182770000001,-0.034104365299999995,0.034104365299999995,0.9994182770000001,0.0028236282,0.00100353886,0.0,8.496751638452102e-12,4.9209303915994745e-11,0.0008469034230461963,0.024818252819357692,0.927764834163052,2.87924769769837e-13,2.447223270564305e-27,7.100499510421903e-11,1.4988564678497347e-26,1.026186609909621,0.36471449770049963
93,962.402534722141,2573670.243195045,2573670.243195045,0.00042620636283312004,0.00042620636283312004,0.0002692683695959861,0.6795558373514968,0.3662959150355151,329.9670892501108,-0.01273640782982012,1.0478576404862294,0.0,-7.643331051948696e-05,-0.028475756807210963,0.0,0.02240418667676765,-2.835583188860671e-05,-1.3281216372697785e-07,-7.221271674856225e-07,-5.934143076045607e-07,1.2808104789649674e-07,9.494711172374397e-08,-1.492509888966298e-07,124.861869,199.704004,4.94584025e-11,9.000914500000001e-12,5.74347173e-19,1604.27023,1604.27023,962.4025300000001,244.48751000000001,962.4052310000001,0.000622285993,0.9999998059999999,-0.9999998059999999,0.000622285993,0.00244957141,0.9999969999999999,-0.9999969999999999,0.00244957141,244.874425,0.12300000000000001,7.779e-14,3.196e-13,1.117e-15,2.444e-13,3.35156555e-08,3.9400431899999995e-07,8.507529699999999e-05,0.0,1.02605131e-21,2.75e-31,0.999999599,-0.0008956751949999999,0.0008956751949999999,0.999999599,0.00282766397,0.0,4.336808689942018e-19,9.00091423731966e-12,4.9458396646914015e-11,0.0006580416581341854,0.7409445745823641,0.9359631148088106,1.191762089018052e-13,5.278236714374685e-14,2.1104094650625727e-10,4.4484910528809115e-26,1.0276533232448524,0.0
94,187.44085607600854,1159073.4739480792,1159073.4739480792,0.0001245255057796702,0.0001245255057796702,0.00374499835457675,1.6637044397841434,0.030047772503552294,2959.9192351584084,-4.944801623469025e-05,0.08448921392625128,0.0,0.00010565276285635707,-1.907725121919189e-05,0.0,-0.00025463099173925115,-0.00022536579990161065,-0.006213022011074457,-0.059528562572085775,-0.08537020932586756,-0.007390598778157003,-0.029112137481195326,-0.03040571081548642,124.742769,513.110068,4.91786884e-11,8.89555386e-12,2.5598938399999997e-19,1076.60449,1076.60449,187.44086000000001,176.83414399999998,187.440862,0.000391861915,0.999999923,-0.999999923,0.000391861915,0.000415366246,0.9999999140000001,-0.9999999140000001,0.000415366246,244.87442000000001,0.122,1.3300000000000001e-13,3.641e-18,1.253e-13,2.7839999999999996e-18,1.8823837600000002e-05,1.2369798000000001e-05,0.0023444355399999998,0.0,2.4393664700000002e-23,2.05e-31,0.999939958,-0.0109581652,0.0109581652,0.999939958,0.00283887765,0.0,4.336808689942018e-19,8.895548287175966e-12,4.9178687980326754e-11,0.0006546587176877102,0.05973929913375542,0.9345942881217122,6.811535590534195e-14,1.3755276560088342e-16,1.548605787641605e-10,3.263703761234726e-26,1.031728692751295,0.0
95,3069.5377634326915,914524478.1945773,914524478.1945773,0.005647324651825113,0.005647324651825113,0.0034576000254292923,0.028339692056197706,0.4021477416303899,839.2826592668309,-1.337883249857896e-05,2.664019937667378,0.0,-0.00047943824378806775,-0.0672760250314662,0.0,0.01801564365510699,-0.006871720282231485,-0.00043175137760248283,-0.0016933274426296102,-0.0015270102411123075,0.0007821626057625234,0.0007430055274449836,-0.0009947623329805472,124.85439299999999,532.233875,5.05330269e-11,8.567113370000001e-12,3.657388320000001e-19,30241.1086,30241.1086,3069.5378,1580.9958,3069.5378,5.29070405e-07,1.0,-1.0,5.29070405e-07,1.02720172e-06,1.0,-1.0,1.02720172e-06,244.87442400000003,0.11900000000000001,6.4e-12,6.135999999999999e-27,6.612999999999999e-12,4.692e-27,1.14016322e-06,7.409010379999999e-07,8.32467551e-06,0.0,1.3218430700000003e-22,2.94e-31,0.999996476,-0.00265463669,0.00265463669,0.999996476,0.0028205101300000004,0.0,0.0,8.567115679708124e-12,5.053303546882116e-11,0.005000662736169753,1.8837399248178648,0.9390019664570871,3.967389368140956e-12,2.3057320561965453e-27,1.3256735474636793e-09,3.1889741290307873e-25,1.0250534147946408,0.0
96,3847.350633506377,164601849.03393915,164601849.03393915,0.036169359775621725,0.036169359775621725,0.002008487377789104,0.00019482326063124489,0.20946682252008172,410.6277025764769,0.004060341362676984,1.3110262994274624,0.0,0.03599286620057199,-0.0006325683997802622,0.0,0.0006669478501907119,0.2776181224738093,-1.4335507230846158e-06,-1.0506778450770994e-06,1.6054774778330817e-06,-2.6658387705358265e-07,-1.290532809717202e-06,-1.1086930150402127e-06,124.853669,187.939718,4.930610770000001e-11,8.88979377e-12,3.5961865600000003e-19,12829.7675,12829.7675,3847.3506,380.666485,3847.35066,1.82593205e-05,-1.0,1.0,1.82593205e-05,0.000184544767,-0.9999999829999999,0.9999999829999999,0.000184544767,244.87442400000003,0.11800000000000001,9.055e-12,1.157e-17,9.324e-12,8.845e-18,3.8100723e-06,3.73016823e-06,5.15649381e-06,0.0,6.99702769e-21,2.91e-31,0.99994762,-0.010235112900000001,0.010235112900000001,0.99994762,0.00281911388,0.0,0.0,8.889793119990465e-12,4.9306107849221483e-11,0.00948826130877191,0.9269870122196879,0.937246690226304,2.6556146247136844e-11,1.5299482740711252e-18,3.2185501411593737e-10,6.893029484172743e-26,1.0245459779252661,0.0
97,143.32682163084417,966661138.2202194,966661138.2202194,0.0005279450269554087,0.0005279450269554087,0.00024330927689409038,0.003218054288260591,0.0420370923858684,5421.379249930489,0.0006658118201455106,0.034859855002395114,0.0,-0.2301925224225883,-5.904490685413427e-06,0.0,3.1324759460137465e-05,0.00023228171818914166,0.00011409232041872748,-8.499754746738319e-06,-0.0003137554748314912,-0.22274485672080452,-1.0742875188466818,-1.0777243358672302,124.86160500000001,1111.54265,5.07857201e-11,8.5169621e-12,2.39504073e-19,31091.1749,31091.1749,143.32682,133.634714,143.327175,0.00573922673,-0.9999835309999999,0.9999835309999999,0.00573922673,0.00615547482,-0.999981055,0.999981055,0.00615547482,244.874425,0.121,2.158e-13,2.471e-13,9.16e-12,1.889e-13,1.89608357e-08,4.02409936e-08,0.004150351389999999,0.0,3.1748916499999997e-26,7.97e-33,0.999999965,-0.000264773566,0.000264773566,0.999999965,0.00283956467,0.0,4.336808689942018e-19,8.516960714520957e-12,5.078572142385025e-11,3.824364952941581e-06,0.024648765350599122,0.9330002544605219,2.1472217946388944e-18,6.4897093170766124e-12,1.1834869912206458e-10,2.5174663391232556e-26,1.0319783753138718,0.0
98,3526.040655818237,90158957.3461682,90158957.3461682,0.00025439865141685186,0.00025439865141685186,0.00012539888662703037,1.5588048029514463,0.1574390511935766,829.5688741342502,-0.034075601194179884,2.591348755589522,0.0,1.3227178563478715e-05,1.1222654700707348e-05,0.0,0.01734915847724517,0.003297175925904728,0.00016033671204788693,0.000986262362388674,0.0008681072430329278,-5.5819071634070836e-08,-7.000177488115791e-07,-7.387887564203541e-07,124.861919,329.161241,5.02702186e-11,8.63982094e-12,2.4575245000000004e-19,9495.20746,9495.20746,3526.0407,1520.06646,3526.04676,0.000886036866,0.999999607,-0.999999607,0.000886036866,0.00205530623,0.999997888,-0.999997888,0.00205530623,244.874425,0.121,7.567000000000001e-14,1.208e-13,9.348e-16,9.233e-14,6.15129383e-09,1.80923837e-07,6.32770756e-06,0.0,2.30601202e-21,2.89e-31,0.9999999620000001,-0.000274627897,0.000274627897,0.9999999620000001,0.0028195911,0.0,6.133173666733497e-19,8.6398139232211e-12,5.0270245552590115e-11,0.0004818668980393706,1.8323556119431261,0.9389796124262546,4.3777459755144846e-14,3.2461598161946206e-14,1.2773993187189241e-09,3.047161202853069e-25,1.0247194132146504,0.0
99,342.12574668558966,327864367.80370563,327864367.80370563,0.00015848762094352892,0.00015848762094352892,0.0007066701961399829,0.00020255148582318965,0.08786820146282323,650.3040097243712,-0.0001444639875680294,0.20207605079254284,0.0,0.0003813696522083252,-0.008398991683410198,0.0,-0.00035655482068582233,1.7756353917587813e-05,-0.008025517289010155,-0.03830477452211578,-0.032482475176297695,-0.12990299612182046,-0.13142869352571054,0.0992386952561625,124.859596,192.76835,5.06223351e-11,8.55987708e-12,2.2476704100000004e-19,18107.0256,18107.0256,342.12575,92.92151390000001,342.125751,2.1439391300000004e-05,1.0,-1.0,2.1439391300000004e-05,7.89372398e-05,0.9999999970000001,-0.9999999970000001,7.89372398e-05,244.874425,0.11599999999999999,6.755e-14,3.3369999999999996e-19,6.929e-14,2.552e-19,1.05658051e-06,1.02129243e-06,0.0006812395380000001,0.0,1.50436722e-24,4.2200000000000004e-35,0.99998639,-0.00521720715,0.00521720715,0.99998639,0.00283413657,0.0,4.336808689942018e-19,8.559876768168023e-12,5.06223322698505e-11,0.0007454811244554228,0.1428874006667193,0.9301548977896789,1.5659752589265493e-13,5.791028563516308e-20,8.600414146402791e-11,1.8215229903277648e-26,1.030005649748498,0.0
100,151.4584297688471,4750305.87817519,4750305.87817519,0.05577900931301304,0.05577900931301304,0.0013309001454615214,0.00019874869173369482,2.212964841897576,684.404701129145,0.00012035834190083272,0.29248051302366834,0.0,1.9908276776515352e-05,-0.059950195711072525,0.0,0.360843801800214,2.925651723864032e-06,4.7592286286319406e-05,0.00021035845786698888,0.00022954216689291933,-5.506428135024863e-06,-5.060641253198897e-06,5.755557929974737e-06,124.861752,1018.123,4.99635073e-11,9.01048106e-12,3.53837196e-19,2179.90327,2179.90327,151.45843,141.54511499999998,151.458441,0.00101556436,-0.999999484,0.999999484,0.00101556436,0.00108669087,-0.99999941,0.99999941,0.00108669087,244.874425,0.122,1.6649999999999998e-15,2.2549999999999997e-16,4.611e-15,1.7250000000000002e-16,1.22681663e-08,7.69488147e-09,0.0036842833200000005,0.0,1.20245823e-23,1.52e-36,0.9999999759999999,-0.000218465546,0.000218465546,0.9999999759999999,0.0028392175899999996,0.0,0.0,9.010481457848327e-12,4.996349639186733e-11,4.5095461132248334e-05,0.20681472040424434,0.9333644355043798,2.950168729885144e-16,6.3311628940969605e-15,1.2528792070938118e-10,2.653512253218857e-26,1.0318522365932825,0.0
101,2842.8215230404053,1440318570.7688587,1440318570.7688587,0.019239630645585457,0.019239630645585457,0.0014323925389903931,0.28711767246800296,0.10224674656630932,428.95527198111716,-0.3468501018417253,1.3337139322249056,0.0,-0.001387786350389868,1.5010224724374651e-05,0.0,-0.005578040528816787,-5.801324721575085e-06,0.00029927855004004134,0.0013027892169144265,0.0014510080889551373,-7.505114313676733e-05,-0.00032468005873793014,-0.00036038392827695897,124.83387900000001,137.188478,5.05867513e-11,8.86510577e-12,1.36267768e-19,37951.5372,37951.5372,2842.8215,404.44622999999996,2843.46893,0.00306698368,0.999995297,-0.999995297,0.00306698368,0.021557592799999997,0.999767608,-0.999767608,0.021557592799999997,244.874423,0.122,6.057e-11,2.109e-09,2.442e-10,1.613e-09,-9.141380710000002e-06,5.55499205e-05,8.779059970000001e-06,0.0,9.04477531e-31,2.8e-30,0.9989169529999999,-0.0465287188,0.0465287188,0.9989169529999999,0.0028211456300000002,0.0023930779100000002,4.336808689942018e-19,8.864702751236342e-12,5.0586772061262626e-11,0.043118595739620506,0.9417984205726261,0.9373823879194187,8.950789397275482e-10,2.908132761000045e-10,3.4243242021591467e-10,7.328077314444097e-26,1.0252843735273087,0.8697124174183066
102,3183.8168766315985,47004110.18278595,47004110.18278595,0.07121483599418857,0.07121483599418857,0.00014310606521840215,0.6437256414308645,0.362819699507636,433.5508553356955,0.0002410260108039977,1.389973465576413,0.0,-0.00017870961380818753,0.0036304179004291374,0.0,0.00039086076047806223,-0.00016819237391706726,-0.00019062504723018917,-0.000717649600092183,-0.0006152437521168094,-0.0010228423347479934,-0.0010931145700174775,0.0007125641691239353,124.861929,261.147273,4.925030170000001e-11,8.816411259999999e-12,2.30197206e-19,6856.110059999999,6856.110059999999,3183.8169,426.119663,3183.8169,1.7863961e-06,-1.0,1.0,1.7863961e-06,1.33473261e-05,-1.0,1.0,1.33473261e-05,244.874425,0.12,1.529e-14,3.1149999999999997e-22,1.576e-14,2.382e-22,5.90880726e-09,4.97382878e-09,7.76142134e-06,0.0,9.90658624e-25,2.89e-31,0.999999958,-0.000288798372,0.000288798372,0.999999958,0.0028202245199999997,0.0,4.336808689942018e-19,8.816409746009334e-12,4.925029813396597e-11,0.0002838479661729169,0.982859621898254,0.9374929026372533,1.727501589663116e-14,4.2540869837826356e-23,3.61187164323627e-10,7.726708759234254e-26,1.0249496160162972,0.0
103,2238.080624444684,35919010.55839862,35919010.55839862,0.0006798061440203317,0.0006798061440203317,0.008211113202277529,2.9065068665109415,0.3954513536743149,316.04165987198985,0.001150470783826295,1.0181267732120656,0.0,0.04351242232088795,-0.01810433591052692,0.0,-0.9474408547167524,4.497749553905598e-05,1.0018428127714573e-05,5.028121023662751e-05,4.668622035665948e-05,5.89774566850208e-07,2.423605365408154e-06,1.9931171918540864e-06,124.794339,198.78501200000002,5.03918549e-11,8.73146986e-12,2.1428014300000002e-19,5993.248820000001,5993.248820000001,2238.0806,227.52608999999998,2238.08061,9.143144359999998e-06,-1.0,1.0,9.143144359999998e-06,8.99373517e-05,-0.9999999959999999,0.9999999959999999,8.99373517e-05,244.874422,0.122,4.538e-11,6.495999999999999e-19,4.673e-11,4.967e-19,2.95184102e-05,2.81073761e-05,1.45176954e-05,0.0,3.0414498899999998e-18,2.75e-31,0.999647453,-0.0265512616,0.0265512616,0.999647453,0.00282293685,0.0,6.133173666733497e-19,8.731472587281667e-12,5.039184179965462e-11,0.01911489211630368,0.7196705352014453,0.935696080003274,1.0063050701599467e-10,8.639710554081557e-20,1.9433385205564637e-10,4.1496033670479674e-26,1.025935353702178,0.0
104,4856.512941181758,727650739.5874921,727650739.5874921,0.0020260627044460444,0.0020260627044460444,0.0011896013316381015,3.242549305239585,0.2070893557351872,919.2309082106166,-1.0314444494645942e-06,2.8504756974827274,0.0,2.1436111203075155e-06,0.0002784483265182822,0.0,0.05491111009281422,-1.0165560791243842e-05,0.5687539217621753,2.969998659197594,2.631047175833117,0.0017713937459147133,0.0015958351014239733,-0.002422574132211834,124.860146,418.31561,5.04348751e-11,8.42512164e-12,3.5621266499999996e-19,26975.0033,26975.0033,4856.5129,1852.79327,4856.5129,1.6419662e-08,1.0,-1.0,1.6419662e-08,4.30389627e-08,1.0,-1.0,4.30389627e-08,244.874425,0.12300000000000001,2.694e-12,2.558e-32,2.784e-12,1.956e-32,3.63928487e-07,2.55099582e-07,3.32601921e-06,0.0,6.1641505599999995e-27,9.65e-29,0.999998589,-0.0016799158,0.0016799158,0.999998589,0.00281761953,0.0,0.0,8.425122068273469e-12,5.043488071320162e-11,0.0033860226553512635,2.0155878512990193,0.9390837862871533,1.9383232941434377e-12,5.824805314119222e-33,1.5410182933451504e-09,3.8410287354224204e-25,1.0240028887322488,0.0
105,174.17897535913792,805355800.1227951,805355800.1227951,0.060887437353575165,0.060887437353575165,0.0001870531653074852,0.03016523365495677,0.025084621540130844,8217.640683126741,0.0001833781637866317,0.02821395259343105,0.0,-0.051386641653319035,0.0002447492091703656,0.0,-0.3863944554608205,-0.12454280821536674,-0.005330900709796482,-0.032009268325466966,-0.030923902786154582,0.0008914469383710713,0.0044291285816556005,0.003874150304568615,124.861609,1301.5202800000002,4.9586446200000004e-11,8.81683747e-12,3.19185778e-19,28378.8235,28378.8235,174.17898,163.944188,174.17900500000002,0.0015042415499999999,-0.999998869,0.999998869,0.0015042415499999999,0.0015981491099999999,-0.9999987229999999,0.9999987229999999,0.0015981491099999999,244.874425,0.11699999999999999,1.156e-15,8.577e-16,4.1489999999999995e-14,6.559e-16,1.48270074e-08,9.418071440000001e-09,0.0027360384399999996,0.0,5.66579979e-17,5.2e-36,0.999999975,-0.000224269051,0.000224269051,0.999999975,0.00283834325,0.0,0.0,8.816837304764445e-12,4.9586447801733904e-11,4.279167307731305e-06,0.019950228620152406,0.9342060885059453,2.6327634928792296e-18,3.001438311149287e-14,1.4348079974680402e-10,3.0401994241215827e-26,1.031534476627396,0.0
106,2118.5260778647407,4034707.836337214,4034707.836337214,0.0002647017370972171,0.0002647017370972171,0.00011233733789291529,0.0030329654170590968,0.3031814242105844,6296.556863327611,-4.59399158340441e-06,0.29802657004564737,0.0,-0.0006932328947134961,2.237125356306066e-06,0.0,0.04004965657716845,-0.0009395717852188684,-0.253413051470359,-1.2455106880051086,-1.0438893034423116,-0.004327781830325189,-0.02151450379107013,-0.01813567304131725,124.86193700000001,3467.00465,4.93648474e-11,8.508213619999999e-12,9.46773732e-20,2008.66018,2008.66018,2118.5261,1326.91505,2118.5261,3.86994739e-07,1.0,-1.0,3.86994739e-07,6.17868082e-07,1.0,-1.0,6.17868082e-07,244.874425,0.11900000000000001,2.6780000000000003e-18,5.494e-28,2.766e-18,4.2010000000000005e-28,9.42075517e-11,4.40360471e-11,1.75334177e-05,0.0,7.597021760000001e-20,2.23e-26,1.0,-1.44286437e-05,1.44286437e-05,1.0,0.00282275418,0.0,4.336808689942018e-19,8.507699711997851e-12,4.936485475034603e-11,3.040642183670924e-06,0.21073660865304483,0.9388951885161583,1.3206129967760714e-18,3.654743150998133e-28,1.1243657334427333e-09,2.608154699312784e-25,1.0258689662408147,0.0
